InventoryKey,SnapshotDateKey,ProductKey,StockOnHandQuantity,ReorderThreshold,StockValueAtCost,StockValueAtMRP,SourceSystem,ETL_LoadedAt
5014,20220601,7863,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5015,20220601,7874,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5016,20220601,7875,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5017,20220601,7877,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5018,20220601,7878,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5019,20220601,7879,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5020,20220601,7884,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5021,20220601,7888,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5022,20220601,7894,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5023,20220601,7895,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5024,20220601,7902,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5025,20220601,7903,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5026,20220601,7904,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5027,20220601,7906,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5028,20220601,7908,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5029,20220601,7910,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5030,20220601,7921,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5031,20220601,7924,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5032,20220601,7927,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5033,20220601,7929,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5034,20220601,7932,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5035,20220601,7936,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5036,20220601,7942,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5037,20220601,7948,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5038,20220601,7952,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5039,20220601,7957,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5040,20220601,7958,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5041,20220601,7959,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5042,20220601,7961,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5043,20220601,7963,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5044,20220601,7964,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5045,20220601,7968,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5046,20220601,7975,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5047,20220601,7977,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5048,20220601,7979,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5049,20220601,7997,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5050,20220601,7998,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5051,20220601,7999,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5052,20220601,8001,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5053,20220601,8006,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5054,20220601,8008,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5055,20220601,8017,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5056,20220601,8023,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5057,20220601,8025,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5058,20220601,8026,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5059,20220601,8032,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5060,20220601,8037,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5061,20220601,8039,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5062,20220601,8050,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5063,20220601,8054,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5064,20220601,8058,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5065,20220601,8060,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5066,20220601,8061,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5067,20220601,8064,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5068,20220601,8065,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5069,20220601,8066,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5070,20220601,8069,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5071,20220601,8070,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5072,20220601,8071,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5073,20220601,8078,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5074,20220601,8084,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5075,20220601,8089,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5076,20220601,8093,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5077,20220601,8094,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5078,20220601,8100,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5079,20220601,8103,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5080,20220601,8108,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5081,20220601,8109,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5082,20220601,8117,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5083,20220601,8121,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5084,20220601,8130,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5085,20220601,8133,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5086,20220601,8143,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5087,20220601,8150,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5088,20220601,8151,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5089,20220601,8163,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5090,20220601,8180,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5091,20220601,8188,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5092,20220601,8196,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5093,20220601,8201,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5094,20220601,8210,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5095,20220601,8212,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5096,20220601,8214,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5097,20220601,8217,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5098,20220601,8218,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5099,20220601,8227,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5100,20220601,8230,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5101,20220601,8239,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5102,20220601,8248,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5103,20220601,8253,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5104,20220601,8254,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5105,20220601,8259,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5106,20220601,8260,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5107,20220601,8265,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5108,20220601,8267,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5109,20220601,8289,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5110,20220601,8293,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5111,20220601,8295,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5112,20220601,8300,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5113,20220601,8301,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5114,20220601,8303,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5115,20220601,8305,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5116,20220601,8309,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5117,20220601,8310,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5118,20220601,8314,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5119,20220601,8319,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5120,20220601,8321,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5121,20220601,8325,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5122,20220601,8327,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5123,20220601,8331,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5124,20220601,4965,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5125,20220601,4974,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5126,20220601,4978,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5127,20220601,4979,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5128,20220601,4980,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5129,20220601,4981,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5130,20220601,4985,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5131,20220601,4988,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5132,20220601,4992,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5133,20220601,4996,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5134,20220601,5017,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5135,20220601,5019,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5136,20220601,5023,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5137,20220601,5035,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5138,20220601,5048,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5139,20220601,5050,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5140,20220601,5058,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5141,20220601,5062,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5142,20220601,5063,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5143,20220601,5087,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5144,20220601,5089,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5145,20220601,5091,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5146,20220601,5094,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5147,20220601,5096,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5148,20220601,5098,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5149,20220601,5100,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5150,20220601,5101,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5151,20220601,5107,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5152,20220601,5110,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5153,20220601,5112,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5154,20220601,5118,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5155,20220601,5119,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5156,20220601,5125,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5157,20220601,5159,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5158,20220601,5174,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5159,20220601,5178,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5160,20220601,5184,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5161,20220601,5187,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5162,20220601,5188,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5163,20220601,5189,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5164,20220601,5190,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5165,20220601,5204,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5166,20220601,5210,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5167,20220601,5213,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5168,20220601,5215,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5169,20220601,5216,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5170,20220601,5217,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5171,20220601,5220,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5172,20220601,5234,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5173,20220601,5241,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5174,20220601,5244,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5175,20220601,5245,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5176,20220601,5250,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5177,20220601,5251,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5178,20220601,5252,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5179,20220601,5255,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5180,20220601,5257,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5181,20220601,5259,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5182,20220601,5490,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5183,20220601,5498,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5184,20220601,5500,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5185,20220601,5504,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5186,20220601,5506,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5187,20220601,5514,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5188,20220601,5516,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5189,20220601,5520,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5190,20220601,5529,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5191,20220601,5534,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5192,20220601,5535,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5193,20220601,5544,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5194,20220601,5546,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5195,20220601,5555,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5196,20220601,5556,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5197,20220601,5558,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5198,20220601,5560,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5199,20220601,5566,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5200,20220601,5572,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5201,20220601,5583,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5202,20220601,5586,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5203,20220601,5588,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5204,20220601,5596,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5205,20220601,5599,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5206,20220601,5601,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5207,20220601,5602,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5208,20220601,5604,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5209,20220601,5606,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5210,20220601,5607,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5211,20220601,5618,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5212,20220601,5625,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5213,20220601,5632,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5214,20220601,5636,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5215,20220601,5637,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5216,20220601,5642,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5217,20220601,5648,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5218,20220601,5650,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5219,20220601,5651,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5220,20220601,5652,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5221,20220601,5654,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5222,20220601,5660,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5223,20220601,5666,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5224,20220601,5669,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5225,20220601,5672,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5226,20220601,5678,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5227,20220601,5684,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5228,20220601,5688,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5229,20220601,5698,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5230,20220601,5699,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5231,20220601,5700,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5232,20220601,5706,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5233,20220601,5710,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5234,20220601,5711,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5235,20220601,5713,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5236,20220601,5714,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5237,20220601,5715,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5238,20220601,5718,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5239,20220601,5721,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5240,20220601,5722,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5241,20220601,5727,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5242,20220601,5729,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5243,20220601,5731,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5244,20220601,5737,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5245,20220601,5744,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5246,20220601,5745,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5247,20220601,5751,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5248,20220601,5753,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5249,20220601,5758,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5250,20220601,5759,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5251,20220601,5762,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5252,20220601,5763,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5253,20220601,5765,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5254,20220601,5771,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5255,20220601,5781,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5256,20220601,5782,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5257,20220601,5783,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5258,20220601,5788,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5259,20220601,5793,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5260,20220601,5805,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5261,20220601,5806,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5262,20220601,5807,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5263,20220601,5812,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5264,20220601,5822,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5265,20220601,5826,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5266,20220601,5833,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5267,20220601,5834,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5268,20220601,5847,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5269,20220601,5849,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5270,20220601,5855,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5271,20220601,5856,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5272,20220601,5861,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5273,20220601,5865,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5274,20220601,5867,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5275,20220601,5884,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5276,20220601,5885,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5277,20220601,5887,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5278,20220601,5888,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5279,20220601,5889,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5280,20220601,5893,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
5281,20220601,5896,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
